omop_concept_id,ingredient_name,cem_n_conditions,cem_n_faers_pairs,cem_n_semmeddb_pairs,cem_faers_case_count_sum,cem_faers_prr_median
713823,ropinirole,1457.0,1457.0,0.0,25513.0,0.98211
1136487,ropivacaine,570.0,570.0,0.0,2825.0,2.5466
42899826,rose oil,39.0,39.0,0.0,46.0,10.77868
42903897,rosemary extract,3.0,0.0,3.0,0.0,
19135863,rosemary oil,13.0,13.0,0.0,13.0,7.86048
1547504,rosiglitazone,1725.0,1725.0,0.0,81570.0,0.39601
1510813,rosuvastatin,2348.0,2348.0,0.0,121446.0,0.900405
19032599,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain",21.0,21.0,0.0,35.0,79.80785
19052553,"rotavirus vaccine, tetravalent, live, oral",8.0,8.0,0.0,8.0,149.645015
786426,rotigotine,566.0,566.0,0.0,2829.0,1.36655
42903869,roxarsone,1.0,0.0,1.0,0.0,
19011685,roxatidine,212.0,212.0,0.0,515.0,2.92668
19063874,roxithromycin,454.0,454.0,0.0,1505.0,2.93389
19036638,royal jelly,102.0,102.0,0.0,149.0,4.41676
523212,rubella virus vaccine live (Wistar RA 27-3 strain),4.0,4.0,0.0,4.0,6801.18102
42899841,rubidium,3.0,3.0,0.0,3.0,66.75666
19006586,rufinamide,189.0,189.0,0.0,578.0,3.36905
19099415,ruscogenin,7.0,7.0,0.0,7.0,21.44335
19063981,rutin,43.0,43.0,0.0,62.0,5.49877
40244464,ruxolitinib,668.0,668.0,0.0,5995.0,1.0741200000000002
19064042,saccharin,54.0,54.0,0.0,120.0,9.69157
951980,sacrosidase,14.0,14.0,0.0,15.0,14.213360000000002
42900567,safflower extract,1.0,0.0,1.0,0.0,
19064089,safflower oil,91.0,91.0,0.0,118.0,6.04135
44506764,safflower seed extract,1.0,0.0,1.0,0.0,
44784925,saffron extract,7.0,0.0,7.0,0.0,
742084,saffron oil,1.0,0.0,1.0,0.0,
42899733,sage oil,33.0,32.0,1.0,50.0,14.112755
37497771,sakuranetin,4.0,0.0,4.0,0.0,
19100313,salicin,32.0,32.0,0.0,33.0,14.38823
1164108,salicylamide,258.0,258.0,0.0,538.0,3.0879399999999997
964407,salicylic acid,520.0,520.0,0.0,2067.0,1.24948
1137529,salmeterol,2215.0,2215.0,0.0,99054.0,0.85566
1537655,salmon calcitonin,1209.0,1209.0,0.0,9873.0,1.60269
19050610,salmon oil,289.0,289.0,2.0,700.0,2.49986
1137460,salsalate,579.0,579.0,0.0,2150.0,1.9642
42899716,salsolinol,9.0,0.0,9.0,0.0,
1365720,samarium,27.0,27.0,0.0,34.0,13.4346
1537181,samidorphan,6.0,0.0,6.0,0.0,
19099123,sangre de grado,3.0,0.0,3.0,0.0,
44818507,sanguinarine,24.0,24.0,0.0,24.0,18.41581
37002782,sapanisertib,1.0,0.0,1.0,0.0,
19021959,sapropterin,286.0,286.0,0.0,1118.0,2.522925
1746244,saquinavir,725.0,725.0,0.0,3900.0,2.50851
19136031,saralasin,11.0,0.0,11.0,0.0,
1308432,sargramostim,569.0,569.0,0.0,2669.0,1.94136
35605283,sarolaner,2.0,0.0,2.0,0.0,
19056120,sarsaparilla preparation,2.0,0.0,2.0,0.0,
1391307,saw palmetto extract,598.0,598.0,0.0,2317.0,1.86961
19059155,saw palmetto fruit extract,2.0,0.0,2.0,0.0,
40166035,saxagliptin,690.0,690.0,0.0,5292.0,1.285035
965748,scopolamine,1073.0,1073.0,0.0,8565.0,1.27544
42899737,sea salt,10.0,5.0,5.0,5.0,90.98173
43014229,seaweed extract,4.0,1.0,3.0,1.0,55.19205
19037983,secnidazole,21.0,21.0,0.0,22.0,41.75326
766067,secobarbital,114.0,114.0,0.0,151.0,7.535909999999999
19066188,secretin,15.0,15.0,0.0,16.0,15.42481
19084212,"secretin human, synthetic",1.0,1.0,0.0,1.0,
45892883,secukinumab,44.0,44.0,0.0,45.0,13.334815
1735029,seladelpar,1.0,0.0,1.0,0.0,
40231617,selamectin,7.0,0.0,7.0,0.0,
1560142,selank,4.0,0.0,4.0,0.0,
766209,selegiline,640.0,640.0,0.0,3962.0,1.448275
19038024,selenious acid,14.0,14.0,0.0,14.0,58.60313
19066274,selenite,59.0,35.0,25.0,37.0,8.78407
966282,selenium,835.0,835.0,0.0,4073.0,1.76639
938061,selenium sulfide,304.0,304.0,0.0,684.0,2.350235
793143,semaglutide,,,,,
1560143,semax,5.0,0.0,5.0,0.0,
42903863,semduramicin,1.0,0.0,1.0,0.0,
19115055,sennoside B,82.0,82.0,0.0,123.0,4.749655000000001
938268,"sennosides, USP",1471.0,1471.0,0.0,17775.0,1.32504
19066774,serine,68.0,68.0,0.0,80.0,7.420565
42899779,serotonin,220.0,220.0,0.0,516.0,3.76142
19100379,serratiopeptidase,17.0,17.0,0.0,19.0,37.26123
939134,sertaconazole,51.0,51.0,0.0,70.0,8.31748
19050633,sertindole,62.0,62.0,0.0,89.0,11.57063
739138,sertraline,2825.0,2825.0,0.0,151151.0,0.99561
42899780,sesame oil,7.0,7.0,0.0,8.0,16.56986
1759185,sesamin,33.0,0.0,33.0,0.0,
43014200,sesquicarbonate,1.0,0.0,1.0,0.0,
952004,sevelamer,1322.0,1322.0,0.0,19480.0,1.043425
19039298,sevoflurane,668.0,668.0,0.0,5583.0,2.198915
1340875,shark cartilage extract,2.0,0.0,2.0,0.0,
961304,shark liver oil,43.0,43.0,0.0,53.0,8.13242
42899788,shea butter,32.0,28.0,4.0,32.0,22.960859999999997
35200917,shikimic acid,11.0,0.0,11.0,0.0,
40171301,short ragweed pollen extract,30.0,30.0,0.0,55.0,14.79404
739363,sibutramine,724.0,724.0,0.0,3337.0,1.80856
746996,silane,2.0,0.0,2.0,0.0,
45892119,silanol,3.0,0.0,3.0,0.0,
1316262,sildenafil,1905.0,1905.0,0.0,58034.0,0.81702
19066891,silicon,44.0,4.0,40.0,5.0,1739.47297
19066865,silicon dioxide,104.0,104.0,0.0,135.0,5.04282
19080523,"silicon dioxide, colloidal",18.0,18.0,0.0,18.0,46.27899
19066894,silicones,2.0,2.0,0.0,2.0,1297.064555
46233930,silk sericin,2.0,0.0,2.0,0.0,
19012925,silodosin,609.0,609.0,0.0,2980.0,1.57068
44818461,siltuximab,8.0,8.0,0.0,8.0,18.11724
19016725,silver acetate,2.0,2.0,0.0,2.0,160.561025
966913,silver nitrate,149.0,149.0,0.0,193.0,4.11883
46287388,silver phosphate,1.0,0.0,1.0,0.0,
966956,silver sulfadiazine,671.0,671.0,0.0,2619.0,1.84711
19024190,silybin,4.0,4.0,0.0,4.0,104.533215
42904211,silybum marianum seed oil,8.0,8.0,0.0,8.0,64.27894
19066992,silymarin,717.0,633.0,114.0,3012.0,1.57114
44785086,simeprevir,403.0,403.0,0.0,2564.0,1.28281
966991,simethicone,1012.0,1012.0,0.0,6458.0,1.52276
1539403,simvastatin,2911.0,2911.0,0.0,305062.0,0.91007
19067803,sincalide,51.0,51.0,0.0,102.0,4.48439
921956,sinecatechins,11.0,11.0,0.0,15.0,624.54405
40224095,sipuleucel-T,497.0,497.0,0.0,2985.0,1.4534699999999998
19034726,sirolimus,1281.0,1281.0,0.0,12682.0,1.63045
19136044,sisomicin,17.0,17.0,0.0,19.0,19.73078
1580747,sitagliptin,1785.0,1785.0,0.0,46954.0,0.95473
19136046,sitosterols,20.0,10.0,10.0,10.0,122.37151
19098722,slippery elm bark,4.0,4.0,0.0,4.0,74.378615
19039512,sobrerol,5.0,5.0,0.0,5.0,26.86014
19136048,sodium,260.0,260.0,0.0,571.0,2.37418
19077884,sodium acetate,79.0,79.0,0.0,163.0,6.08366
901318,sodium ascorbate,11.0,11.0,0.0,14.0,22.15756
939506,sodium bicarbonate,1365.0,1365.0,0.0,14611.0,1.32594
43012957,sodium bisulfate,1.0,0.0,1.0,0.0,
19039850,sodium bisulfite,16.0,10.0,6.0,11.0,23.42735
19059544,sodium bitartrate,2.0,2.0,0.0,2.0,1899.851925
42900071,sodium bromide,25.0,25.0,0.0,38.0,32.52613
939863,sodium carbonate,138.0,138.0,0.0,217.0,5.294639999999999
43012991,sodium cation,13.0,0.0,13.0,0.0,
43013156,sodium chlorate,15.0,15.0,0.0,15.0,26.45401
967823,sodium chloride,1680.0,1680.0,0.0,26068.0,1.26313
40180818,sodium chlorite,18.0,17.0,1.0,20.0,55.42153
37499299,sodium cholate,5.0,0.0,5.0,0.0,
977968,sodium citrate,496.0,496.0,0.0,1537.0,2.171715
1399177,sodium ferric gluconate complex,555.0,555.0,0.0,2896.0,2.03801
19069022,sodium fluoride,616.0,616.0,0.0,2328.0,1.93026
19078092,sodium gluconate,89.0,89.0,0.0,98.0,16.35014
19069760,sodium hydroxide,28.0,28.0,0.0,43.0,27.166385
43527224,sodium iodate,8.0,0.0,8.0,0.0,
19069873,sodium iodide,148.0,148.0,0.0,439.0,2.605915
19001131,sodium ironedetate,5.0,5.0,0.0,5.0,78.2917
19014215,sodium lauryl sulfoacetate,11.0,11.0,0.0,11.0,55.95862
19039874,sodium metabisulfite,5.0,5.0,0.0,5.0,1284.99074
35606082,sodium metasilicate,1.0,0.0,1.0,0.0,
19069904,sodium morrhuate,5.0,5.0,0.0,5.0,131.47433
19100394,sodium nitrate,5.0,5.0,0.0,5.0,37.5408
19039877,sodium perborate,12.0,12.0,0.0,12.0,38.2623
43013158,sodium percarbonate,1.0,0.0,1.0,0.0,
939871,sodium phosphate,635.0,635.0,0.0,3493.0,1.55339
991710,"sodium phosphate, dibasic",495.0,495.0,0.0,1785.0,1.77923
990499,"sodium phosphate, monobasic",286.0,286.0,0.0,642.0,2.89652
19078126,sodium polystyrene sulfonate,851.0,851.0,0.0,5331.0,1.79541
19078151,sodium propionate,1.0,1.0,0.0,1.0,929.42047
40171076,sodium selenate,545.0,545.0,0.0,2314.0,1.69131
19131064,sodium stibogluconate,34.0,34.0,0.0,48.0,7.83198
42900072,sodium succinate,229.0,229.0,0.0,387.0,4.35972
939976,sodium sulfate,158.0,158.0,0.0,334.0,3.78492
42800240,sodium sulfide,32.0,26.0,6.0,163.0,3.1352
19117078,sodium tartrate,2.0,2.0,0.0,2.0,336.399295
19070012,sodium tetradecyl sulfate,65.0,65.0,0.0,99.0,6.95674
44785094,sofosbuvir,590.0,590.0,0.0,5378.0,1.0237500000000002
45774478,solasulfone,1.0,0.0,1.0,0.0,
19112623,solfenacin,19.0,19.0,0.0,19.0,43.67967
916005,solifenacin,1248.0,1248.0,0.0,17655.0,1.00355
19056701,somatorelin,3.0,3.0,0.0,3.0,31271.64381
19136066,somatostatin,118.0,118.0,0.0,176.0,5.470205
1578181,somatrem,111.0,111.0,0.0,165.0,6.61101
1584910,somatropin,1507.0,1507.0,0.0,15834.0,1.74948
1363387,sorafenib,1254.0,1254.0,0.0,23576.0,1.012125
42900087,sorbate,3.0,0.0,3.0,0.0,
43012959,sorbitan,4.0,4.0,0.0,4.0,67.01953499999999
970011,sorbitol,461.0,461.0,0.0,1269.0,2.27362
1201369,sotagliflozin,15.0,0.0,15.0,0.0,
1370109,sotalol,1277.0,1277.0,0.0,15449.0,1.14885
42609512,sotatercept,4.0,0.0,4.0,0.0,
19038464,soy protein isolate,31.0,0.0,31.0,0.0,
19070224,soybean oil,349.0,349.0,0.0,1017.0,3.06258
19007600,soybean preparation,9.0,3.0,6.0,6.0,25.19429
1733765,sparfloxacin,58.0,58.0,0.0,77.0,9.118875
1301750,sparsentan,5.0,0.0,5.0,0.0,
42900093,spearmint oil,31.0,31.0,0.0,36.0,8.09286
1701651,spectinomycin,8.0,8.0,0.0,14.0,88.29747
792460,sphinganine,7.0,0.0,7.0,0.0,
35200983,spinach extract,1.0,0.0,1.0,0.0,
40172543,spinosad,8.0,8.0,0.0,10.0,38.538775
19070251,spiramycin,313.0,313.0,0.0,735.0,4.16942
19040051,spirapril,36.0,36.0,0.0,37.0,37.60027
970250,spironolactone,2268.0,2268.0,0.0,89937.0,0.9461
19086491,standardized senna concentrate,1482.0,1482.0,0.0,19120.0,1.2741
1036094,stannous fluoride,120.0,120.0,0.0,236.0,5.242929999999999
1636145,stanozolol,108.0,108.0,0.0,198.0,6.923555
1036157,starch,48.0,48.0,0.0,58.0,9.364615
43012966,"starch, rice",4.0,0.0,4.0,0.0,
43012967,"starch, wheat",2.0,0.0,2.0,0.0,
1781406,stavudine,1121.0,1121.0,0.0,10529.0,1.85604
43014216,stearate,2.0,2.0,0.0,2.0,272.6104
19100412,stearyl alcohol,1.0,0.0,1.0,0.0,
1146260,stepronin,2.0,0.0,2.0,0.0,
43012375,steviol,5.0,0.0,5.0,0.0,
19000812,stigmasterol,2.0,2.0,0.0,2.0,13793.57937
19079014,stinging nettle extract,5.0,0.0,5.0,0.0,
19136184,streptodornase,2.0,2.0,0.0,2.0,5109.70149
19136187,streptokinase,193.0,193.0,0.0,410.0,6.17247
1836191,streptomycin,346.0,346.0,0.0,951.0,4.4796949999999995
19136210,streptozocin,91.0,91.0,0.0,114.0,4.82068
19000815,strontium,106.0,106.0,0.0,143.0,5.569
19100414,strontium chloride,85.0,83.0,4.0,112.0,5.80939
42904159,strontium nitrate,2.0,0.0,2.0,0.0,
19094153,strychnine,9.0,9.0,0.0,19.0,33.56324
42900206,strychnine nitrate,2.0,0.0,2.0,0.0,
1728909,succimer,61.0,61.0,0.0,87.0,4.46801
42900561,succinate,72.0,23.0,49.0,25.0,24.89357
1340532,succinic acid,290.0,290.0,0.0,496.0,3.9387
19118265,succinylated gelatin,95.0,95.0,0.0,178.0,5.98641
836208,succinylcholine,568.0,568.0,0.0,3412.0,1.66701
1036228,sucralfate,1557.0,1557.0,0.0,21578.0,1.24116
44785066,sucroferric oxyhydroxide,15.0,15.0,0.0,32.0,36.70745
19136247,sucrose,47.0,47.0,0.0,60.0,12.88048
19078219,sufentanil,608.0,608.0,0.0,3475.0,2.1705449999999997
1836241,sulbactam,872.0,872.0,0.0,4516.0,1.97388
19000817,sulbenicillin,20.0,18.0,4.0,18.0,21.417185
19100417,sulbutiamine,17.0,17.0,0.0,18.0,22.76096
940535,sulconazole,32.0,32.0,0.0,36.0,23.243165
1036252,sulfacetamide,277.0,277.0,0.0,489.0,4.27553
1836391,sulfadiazine,413.0,413.0,0.0,1301.0,2.46665
1836410,sulfadoxine,89.0,89.0,0.0,167.0,15.07204
19000819,sulfaguanidine,4.0,4.0,0.0,4.0,193.168745
19136423,sulfalene,9.0,9.0,0.0,10.0,39.51014
19136426,sulfamerazine,2.0,2.0,0.0,3.0,159.05308
19136429,sulfamethazine,57.0,57.0,0.0,84.0,8.70415
1036425,sulfamethizole,109.0,109.0,0.0,139.0,6.10206
1836430,sulfamethoxazole,2299.0,2299.0,0.0,55110.0,1.31013
19000820,sulfamethoxypyridazine,25.0,25.0,0.0,25.0,28.73106
19040624,sulfametrole,5.0,2.0,3.0,2.0,77.266885
1036475,sulfanilamide,27.0,27.0,0.0,28.0,7.65048
19136493,sulfapyridine,7.0,7.0,0.0,7.0,26.86014
964339,sulfasalazine,1735.0,1735.0,0.0,25754.0,1.44555
19056546,sulfated mucopolysaccharides,2.0,0.0,2.0,0.0,
1036487,sulfathiazole,2.0,2.0,0.0,2.0,223.571125
1236493,sulfinpyrazone,37.0,37.0,0.0,53.0,11.93745
1836503,sulfisoxazole,61.0,61.0,0.0,75.0,11.47188
1036525,sulfur,336.0,336.0,0.0,1016.0,2.76849
45892833,sulfur hexafluoride,23.0,23.0,0.0,56.0,67.03079
19086296,"sulfur, colloidal",21.0,0.0,21.0,0.0,
1036600,sulfuric acid,22.0,22.0,0.0,23.0,15.580425
1236607,sulindac,883.0,883.0,0.0,4312.0,1.61255
19136626,sulpiride,799.0,799.0,0.0,5217.0,1.7385
19040627,sultamicillin,213.0,213.0,0.0,374.0,4.51023
19000921,sulthiame,104.0,104.0,0.0,202.0,7.799619999999999
19100431,sultopride,494.0,494.0,0.0,1334.0,2.394355
1140643,sumatriptan,1613.0,1613.0,0.0,29799.0,1.07081
1336539,sunitinib,1522.0,1522.0,0.0,34989.0,0.972915
19136642,superoxide dismutase,15.0,15.0,0.0,16.0,11.22929
1036636,suprofen,30.0,30.0,0.0,32.0,8.612855
19136651,suramin,18.0,18.0,0.0,29.0,7.577325
45775760,suvorexant,2.0,2.0,0.0,2.0,266.475255
40162087,sweet vernal grass pollen extract,6.0,6.0,0.0,6.0,1009.48073
19001477,synephrine,26.0,19.0,7.0,20.0,32.56831
1596779,"synthetic conjugated estrogens, A",452.0,452.0,0.0,1469.0,1.848735
1586808,"synthetic conjugated estrogens, B",141.0,141.0,0.0,305.0,3.22972
19008361,tacalcitol,44.0,44.0,0.0,54.0,19.53288
836654,tacrine,26.0,26.0,0.0,26.0,24.71911
950637,tacrolimus,2432.0,2432.0,0.0,62519.0,1.46205
1336926,tadalafil,1356.0,1356.0,0.0,26522.0,0.89347
941004,tadenan,190.0,189.0,1.0,364.0,4.71511
42709325,tafluprost,189.0,189.0,0.0,698.0,2.97647
19002077,talampicillin,3.0,3.0,0.0,5.0,224.40332
1036667,talc,29.0,29.0,0.0,343.0,3.72607
42800246,taliglucerase alfa,71.0,71.0,0.0,131.0,6.81976
19100435,talinolol,58.0,53.0,5.0,79.0,7.03316
19091809,talniflumate,16.0,12.0,4.0,14.0,8.439969999999999
746340,talquetamab,3.0,0.0,3.0,0.0,
43526383,tamanu oil,1.0,0.0,1.0,0.0,
42900219,tamarind seed extract,2.0,0.0,2.0,0.0,
1436678,tamoxifen,1678.0,1678.0,0.0,24017.0,1.531825
924566,tamsulosin,2081.0,2081.0,0.0,62109.0,1.096
1734363,tangeretin,25.0,0.0,25.0,0.0,
1036690,tannic acid,80.0,80.0,0.0,100.0,8.14608
19026459,tapentadol,566.0,566.0,0.0,3437.0,1.402595
779790,tapinarof,7.0,0.0,7.0,0.0,
19041085,tartaric acid,7.0,7.0,0.0,7.0,41.91851
42903718,tartrate,77.0,66.0,12.0,82.0,5.495134999999999
42900229,tartrazine,9.0,9.0,0.0,9.0,11.47478
44814600,tasimelteon,9.0,9.0,0.0,9.0,15.85534
19071159,tasonermin,3.0,3.0,0.0,3.0,342.45725
43533105,taurate,2.0,0.0,2.0,0.0,
19136716,taurine,234.0,234.0,0.0,469.0,2.616495
43012997,taurine deoxycholate,3.0,0.0,3.0,0.0,
741701,taurursodiol,58.0,0.0,58.0,0.0,
1465070,taxifolin,38.0,0.0,38.0,0.0,
947416,tazarotene,384.0,384.0,0.0,1045.0,2.7561549999999997
1741122,tazobactam,457.0,457.0,0.0,1396.0,3.07794
40175934,tea leaf extract,3.0,3.0,0.0,3.0,919.25253
42900230,tea leaf oil,188.0,188.0,0.0,358.0,3.989515
19008374,tea tree oil,97.0,67.0,35.0,79.0,10.3651
45775686,tedizolid,14.0,14.0,0.0,17.0,18.146425
43013171,teduglutide,221.0,221.0,0.0,716.0,2.47011
19056756,tegafur,148.0,148.0,0.0,307.0,4.99131
916943,tegaserod,1164.0,1164.0,0.0,13046.0,1.20247
19078399,teicoplanin,702.0,702.0,0.0,4834.0,2.20111
40239330,telaprevir,1194.0,1194.0,0.0,63842.0,0.507755
40166675,telavancin,77.0,77.0,0.0,161.0,5.2022
1758392,telbivudine,345.0,345.0,0.0,1605.0,2.27927
1702911,telithromycin,835.0,835.0,0.0,7036.0,1.27095
19135785,telmesteine,1.0,0.0,1.0,0.0,
1317640,telmisartan,1602.0,1602.0,0.0,25804.0,1.15068
19041153,temafloxacin,10.0,10.0,0.0,10.0,81.89332
836715,temazepam,1954.0,1954.0,0.0,47692.0,1.20119
19100438,temocillin,21.0,21.0,0.0,22.0,47.22358
19011067,temoporfin,3.0,3.0,0.0,3.0,2938.01109
1341149,temozolomide,1030.0,1030.0,0.0,15301.0,1.114585
42609212,temsavir,3.0,0.0,3.0,0.0,
19092845,temsirolimus,662.0,662.0,0.0,4659.0,1.62752
19098548,tenecteplase,203.0,203.0,0.0,813.0,3.79688
19136750,teniposide,107.0,107.0,0.0,248.0,7.78203
19011093,tenofovir,864.0,864.0,0.0,5528.0,2.00002
1710281,tenofovir disoproxil,1707.0,1707.0,0.0,25681.0,1.418195
19055842,tenonitrozole,11.0,11.0,0.0,11.0,7.50588
19041220,tenoxicam,211.0,211.0,0.0,395.0,4.44668
741995,teplizumab,1.0,0.0,1.0,0.0,
1341238,terazosin,1401.0,1401.0,0.0,17809.0,1.25263
1741309,terbinafine,1372.0,1372.0,0.0,15318.0,1.203415
1236744,terbutaline,1014.0,1014.0,0.0,6682.0,1.84781
941472,terconazole,507.0,507.0,0.0,1514.0,2.79014
1150836,terfenadine,264.0,264.0,0.0,411.0,3.994015
42900584,teriflunomide,721.0,721.0,0.0,9708.0,1.06959
1521987,teriparatide,1920.0,1920.0,0.0,86551.0,0.860395
19078424,terizidone,57.0,57.0,0.0,117.0,9.01434
19119253,terlipressin,45.0,45.0,0.0,58.0,13.98699
19100440,terodiline,4.0,4.0,0.0,4.0,61.802065
19059707,terpin hydrate,5.0,5.0,0.0,5.0,85.729
19100451,tertatolol,3.0,3.0,0.0,3.0,275.15869
40231628,tesamorelin,253.0,253.0,0.0,1126.0,2.4214
1436776,testolactone,6.0,6.0,0.0,6.0,126.038505
1636780,testosterone,1592.0,1592.0,0.0,23844.0,1.0178850000000002
19041536,testosterone 17-phenylpropionate,119.0,119.0,0.0,157.0,7.7593
529411,"tetanus toxoid vaccine, inactivated",220.0,220.0,0.0,405.0,4.256679999999999
836877,tetrabenazine,598.0,598.0,0.0,4412.0,1.0756899999999998
1036884,tetracaine,327.0,327.0,0.0,716.0,3.22922
1836948,tetracycline,945.0,945.0,0.0,5060.0,1.54208
789904,tetradecane,4.0,0.0,4.0,0.0,
43012176,tetrahydrodiferuloylmethane,22.0,0.0,22.0,0.0,
941577,tetrahydrozoline,611.0,611.0,0.0,2817.0,1.66082
37497534,tetraxetan,1.0,0.0,1.0,0.0,
19041746,tetrazepam,669.0,669.0,0.0,2673.0,2.20074
42900108,tetrofosmin,26.0,26.0,0.0,34.0,18.110585
19137042,thalidomide,1830.0,1830.0,0.0,40987.0,1.130735
42900536,thallium,67.0,67.0,0.0,112.0,6.83723
19100574,theaflavin,15.0,0.0,15.0,0.0,
19100575,theanine,41.0,16.0,27.0,18.0,12.25448
19137056,theobromine,15.0,15.0,0.0,22.0,43.34854
19015536,theodrenaline,17.0,14.0,3.0,16.0,144.10935999999998
1237049,theophylline,1482.0,1482.0,0.0,21131.0,1.15016
1837289,thiabendazole,48.0,48.0,0.0,64.0,9.295125
19137312,thiamine,1357.0,1357.0,0.0,13952.0,1.3546
19137362,thiamphenicol,27.0,27.0,0.0,36.0,46.89789
19004295,thiamylal,157.0,157.0,0.0,286.0,6.68571
1037358,thiethylperazine,258.0,258.0,0.0,551.0,4.073625
19137377,thimerosal,43.0,43.0,0.0,51.0,15.05262
19100577,thiobutabarbital,1.0,0.0,1.0,0.0,
19041813,thiocolchicoside,363.0,363.0,0.0,1117.0,2.43632
1386670,thioctate,266.0,266.0,0.0,590.0,2.864015
43532537,thiocyanate,18.0,2.0,16.0,2.0,117.17359
1437379,thioguanine,370.0,370.0,0.0,1679.0,3.07956
700253,thiopental,496.0,496.0,0.0,2357.0,2.641785
19000305,thioproperazine,1.0,1.0,0.0,1.0,
700299,thioridazine,563.0,563.0,0.0,2433.0,1.81002
43013000,thiostrepton,1.0,1.0,0.0,1.0,
19137385,thiotepa,491.0,491.0,0.0,2721.0,2.63596
700465,thiothixene,513.0,513.0,0.0,2340.0,1.64951
19100738,thiphenamil,1.0,0.0,1.0,0.0,
45775975,threonate,2.0,0.0,2.0,0.0,
19000537,threonine,10.0,10.0,0.0,10.0,125.45025
1300673,thrombin,257.0,257.0,0.0,625.0,2.74008
19100740,thymalfasin,9.0,9.0,0.0,11.0,95.14657
19060834,thyme oil,16.0,16.0,0.0,17.0,11.46648
19015670,thyme preparation,2.0,0.0,2.0,0.0,
43525869,thymidine,3.0,3.0,0.0,3.0,156.22695
43013853,thymine,16.0,16.0,0.0,16.0,9.406375
19000726,thymol,43.0,43.0,0.0,58.0,10.00434
19041860,thymomodulin,10.0,6.0,4.0,6.0,65.41032
19102231,thymopentin,50.0,13.0,37.0,14.0,93.71642
19007429,thymus extracts,15.0,0.0,15.0,0.0,
19000732,thyroglobulin,20.0,20.0,0.0,21.0,29.77944
1501309,thyroid (USP),1199.0,1194.0,8.0,14326.0,1.28629
19017575,thyroid (beef),1.0,0.0,1.0,0.0,
1590418,"thyroid, porcine",12.0,12.0,0.0,13.0,21.783135
19007721,thyrotropin,2.0,2.0,0.0,2.0,4975.52137
19063297,thyrotropin alfa,197.0,197.0,0.0,497.0,3.29783
715458,tiagabine,650.0,650.0,0.0,3433.0,1.79939
19041910,tianeptine,453.0,453.0,0.0,1621.0,2.88312
19008012,tiapride,345.0,345.0,0.0,968.0,2.71569
19086910,tiaprofenate,240.0,240.0,0.0,549.0,3.90012
19056871,tibezonium iodide,1.0,0.0,1.0,0.0,
19041933,tibolone,383.0,383.0,0.0,1258.0,2.47331
40241186,ticagrelor,1337.0,1337.0,0.0,18913.0,1.32814
1702364,ticarcillin,87.0,87.0,0.0,106.0,9.92542
1302398,ticlopidine,943.0,943.0,0.0,6837.0,1.55515
19055843,tiemonium,34.0,34.0,0.0,39.0,30.05981
1742432,tigecycline,523.0,523.0,0.0,2418.0,2.06696
1464767,tigolaner,1.0,0.0,1.0,0.0,
42900094,tildipirosin,4.0,0.0,4.0,0.0,
19002431,tilidine,421.0,421.0,0.0,1139.0,2.61019
43527226,tiliroside,4.0,0.0,4.0,0.0,
1578445,tiludronate,4.0,4.0,0.0,5.0,307.74446
19011064,tiludronic acid,9.0,9.0,0.0,12.0,14.29565
902427,timolol,1264.0,1264.0,0.0,11911.0,1.275395
19008281,tin,2.0,2.0,0.0,2.0,195.896655
1702559,tinidazole,152.0,152.0,0.0,285.0,5.381375
1308473,tinzaparin,872.0,872.0,0.0,4702.0,1.902295
942028,tioconazole,95.0,95.0,0.0,744.0,1.89028
903031,tiopronin,141.0,141.0,0.0,217.0,4.75716
1106776,tiotropium,1992.0,1992.0,0.0,87238.0,0.783955
1736999,tipranavir,466.0,466.0,0.0,1969.0,2.38991
19016959,tiratricol,19.0,19.0,0.0,33.0,33.21864
19014509,tirilazad,10.0,0.0,10.0,0.0,
19017067,tirofiban,220.0,220.0,0.0,864.0,4.434955
19100759,tiropramide,10.0,10.0,0.0,11.0,44.9281
42609339,tislelizumab,2.0,0.0,2.0,0.0,
42900100,titanium,4.0,4.0,0.0,4.0,1188.580215
19100760,titanium dioxide,12.0,12.0,0.0,12.0,10.45737
19078460,tixocortol,299.0,299.0,0.0,612.0,3.19765
778474,tizanidine,1649.0,1649.0,0.0,30414.0,1.12962
902722,tobramycin,1127.0,1127.0,0.0,9241.0,1.33869
1351447,tocainide,29.0,29.0,0.0,31.0,24.28762
40171288,tocilizumab,1374.0,1374.0,0.0,17042.0,1.663505
42709318,tocopherol,765.0,762.0,6.0,4067.0,1.449415
42904283,"tocopheryl nicotinate, D-.alpha.",304.0,304.0,0.0,672.0,3.419645
43532489,"tocotrienol, alpha",2.0,0.0,2.0,0.0,
19121338,tocotrienols,13.0,13.0,0.0,13.0,11.98888
42904205,tofacitinib,700.0,700.0,0.0,6393.0,1.3989600000000002
19100773,tofisopam,163.0,158.0,6.0,270.0,5.1837800000000005
1502809,tolazamide,178.0,178.0,0.0,305.0,4.331595
19002829,tolazoline,15.0,15.0,0.0,16.0,12.47973
1502855,tolbutamide,241.0,241.0,0.0,558.0,2.71883
715727,tolcapone,189.0,189.0,0.0,379.0,4.75464
19042099,tolciclate,1.0,0.0,1.0,0.0,
19042155,tolfenamic acid,41.0,41.0,0.0,56.0,9.35914
1102917,tolmetin,247.0,247.0,0.0,447.0,3.77718
